vin,model,mfg_year,fuel_type
7VEHH12I,Isuzu N-Series,2012,Electric
8UXH7N4I,Tata Ultra,2019,LNG
NQ4IUJ8P,Ashok Leyland Dost,2016,Electric
2D6FPPQE,Ashok Leyland Dost,2023,LNG
L8HVSJ1C,Tata Ultra,2020,LNG
U94OL54H,Tata Ultra,2016,Electric
X887ORZD,Isuzu N-Series,2013,Electric
IF3P8JXR,Volvo VNL,2018,CNG
B4ALUE9Q,Tata Ultra,2006,Electric
9JAXLYUM,Ashok Leyland Dost,2005,Diesel
5K39WX8F,Isuzu N-Series,2005,Diesel
1PW3PLGI,Ashok Leyland Dost,2019,Diesel
5CSSLMZ9,Ashok Leyland Dost,2008,Diesel
64FFLG4C,Isuzu N-Series,2019,CNG
GJW5T8RM,Tata Ultra,2017,CNG
7Y94QI2S,Ashok Leyland Dost,2021,Electric
EWFWP4YU,Isuzu N-Series,2021,LNG
3VBHUIH3,Isuzu N-Series,2016,CNG
OW9YO80O,Ashok Leyland Dost,2008,LNG
WXNL84O1,Isuzu N-Series,2009,LNG
MPAM5X0T,Ashok Leyland Dost,2023,Diesel
4PJDYSPQ,Tata Ultra,2014,Diesel
OCS9SMV4,Volvo VNL,2017,CNG
ZCU2QJVN,Freightliner M2,2008,LNG
7NBGSQS8,Tata Ultra,2025,Diesel
WLDL2352,Volvo VNL,2005,LNG
720Z9ODI,Freightliner M2,2012,LNG
3PDUTCQX,Volvo VNL,2008,CNG
UXNUXJTI,Tata Ultra,2012,Electric
GM1BPIYM,Ashok Leyland Dost,2021,CNG
B9PUN0BI,Ashok Leyland Dost,2018,LNG
B7LVBC3O,Ashok Leyland Dost,2018,Diesel
C6XLYC0I,Volvo VNL,2010,LNG
TYH36E3M,Volvo VNL,2018,CNG
54NPAU3A,Isuzu N-Series,2022,LNG
4AQWM5DH,Isuzu N-Series,2011,Electric
GJN28LAH,Freightliner M2,2005,Diesel
VEOO2TF4,Tata Ultra,2022,LNG
VXRFAN4U,Tata Ultra,2009,Diesel
YY8QB7BA,Tata Ultra,2007,Electric
GCR9SXDJ,Tata Ultra,2010,Electric
556SYVKZ,Ashok Leyland Dost,2013,Electric
FFHIH5AQ,Isuzu N-Series,2023,Diesel
DW6N6XIL,Freightliner M2,2009,CNG
OJN5OP6C,Volvo VNL,2005,CNG
30Z395AU,Tata Ultra,2019,Diesel
5LBFVNEQ,Ashok Leyland Dost,2024,Electric
1RYHDZGB,Volvo VNL,2018,Electric
BMJF9X71,Volvo VNL,2008,LNG
BY8OYU81,Freightliner M2,2016,Diesel
TFP0P6H9,Freightliner M2,2023,LNG
8BLEBQVD,Freightliner M2,2014,Electric
DXYRKDX0,Isuzu N-Series,2024,LNG
LW01KX60,Ashok Leyland Dost,2012,Diesel
AFA8W4CD,Volvo VNL,2022,CNG
FZEKCTXO,Isuzu N-Series,2020,Electric
5I7C47NK,Tata Ultra,2015,Electric
K4CNRT31,Tata Ultra,2010,CNG
X3ZGMUOE,Tata Ultra,2025,Electric
GGS8BEV7,Tata Ultra,2005,CNG
ZQPWJPCS,Ashok Leyland Dost,2020,CNG
AVHBCFKC,Volvo VNL,2014,Electric
0VYHF7TY,Freightliner M2,2022,Diesel
J2OIGSY5,Tata Ultra,2022,LNG
0UPA9QWS,Isuzu N-Series,2016,LNG
RJ67LHUB,Volvo VNL,2011,Electric
P7W4XMX2,Ashok Leyland Dost,2025,CNG
F8PO90M2,Freightliner M2,2023,Electric
IV6PXZUU,Isuzu N-Series,2017,Electric
SJQO48CP,Freightliner M2,2017,Electric
LRMK9WWG,Volvo VNL,2012,CNG
SP6F24BB,Tata Ultra,2017,CNG
RHIMTUHT,Freightliner M2,2008,CNG
G76V8ITV,Tata Ultra,2025,Diesel
WSYLQI2W,Ashok Leyland Dost,2018,LNG
GK54EOW7,Freightliner M2,2015,Diesel
FU4TSD9E,Ashok Leyland Dost,2016,CNG
0S63F2XO,Freightliner M2,2024,Diesel
WTPGEUOI,Volvo VNL,2025,Diesel
R3NA3HJW,Volvo VNL,2023,CNG
YV97T3NQ,Volvo VNL,2006,Electric
BRY5HY7E,Freightliner M2,2014,LNG
TCAW2ELC,Tata Ultra,2021,LNG
3LQWS1DZ,Freightliner M2,2005,Diesel
1G6KWH1C,Tata Ultra,2008,CNG
UCAQO2I5,Ashok Leyland Dost,2010,Electric
79927B8Q,Isuzu N-Series,2020,LNG
7ZBKULUD,Freightliner M2,2017,Diesel
2XMMA7WA,Isuzu N-Series,2011,Electric
JEAH0GPW,Tata Ultra,2018,LNG
BYE7QHA6,Freightliner M2,2009,CNG
WA369B9Z,Isuzu N-Series,2010,Diesel
E98AXUM8,Volvo VNL,2019,CNG
BMKX2O0H,Volvo VNL,2012,Diesel
R69WY4V5,Freightliner M2,2013,LNG
QY17LUR6,Isuzu N-Series,2011,LNG
WPC1K8A7,Tata Ultra,2015,Diesel
ZYU5ATE7,Isuzu N-Series,2013,CNG
4RJK87TF,Isuzu N-Series,2011,CNG
O6DVFY7B,Ashok Leyland Dost,2014,CNG
T853Y4RH,Freightliner M2,2019,Diesel
PF8P4M1A,Tata Ultra,2013,Electric
IN9DKXN3,Freightliner M2,2023,Electric
0A6YBST2,Tata Ultra,2024,CNG
R4JBDA47,Ashok Leyland Dost,2019,Electric
N7ZZ8KHH,Tata Ultra,2006,Electric
7V03F5KQ,Freightliner M2,2011,Electric
C9MQPE7Z,Isuzu N-Series,2019,Electric
S0XLHO07,Isuzu N-Series,2014,Electric
ZEMZOKSH,Ashok Leyland Dost,2017,LNG
CBY7DOH3,Isuzu N-Series,2018,Diesel
BTKL7RU2,Isuzu N-Series,2008,Diesel
9RNB9T64,Freightliner M2,2009,Electric
QXURPPJB,Ashok Leyland Dost,2013,LNG
6FOEI5ND,Volvo VNL,2019,LNG
HSPVBJMT,Isuzu N-Series,2009,LNG
SG68VDQ5,Ashok Leyland Dost,2010,CNG
HDT4JZ8O,Tata Ultra,2019,CNG
YJBODYQR,Volvo VNL,2016,LNG
IWM0VTCI,Isuzu N-Series,2013,CNG
PXQVORIU,Freightliner M2,2013,CNG
82EGTO7E,Ashok Leyland Dost,2016,LNG
QV4L03TG,Tata Ultra,2013,Diesel
8JIN817L,Isuzu N-Series,2022,CNG
QK7RECF4,Tata Ultra,2011,Electric
O61U596Z,Tata Ultra,2006,CNG
WMTWQTHY,Ashok Leyland Dost,2009,LNG
GIWH4S5F,Volvo VNL,2007,LNG
4RV6MURZ,Freightliner M2,2019,Electric
SA3GJV0A,Freightliner M2,2007,LNG
XOGS3IJB,Volvo VNL,2019,LNG
WGY4469G,Ashok Leyland Dost,2017,Electric
PU832851,Isuzu N-Series,2007,Electric
KRV28RAU,Volvo VNL,2016,Electric
V6M3LO4G,Tata Ultra,2014,CNG
59R87Q2G,Isuzu N-Series,2019,Diesel
HQ6Z0IHE,Volvo VNL,2024,Diesel
E2X4IWNU,Tata Ultra,2022,CNG
V2TM9PTG,Freightliner M2,2010,Diesel
IO2TTH64,Freightliner M2,2009,Electric
9AADCNJT,Tata Ultra,2020,Diesel
28C3NKKK,Tata Ultra,2012,LNG
H5XVKUJH,Isuzu N-Series,2022,LNG
RLN8KIAW,Tata Ultra,2025,CNG
KK4ZH2AU,Freightliner M2,2023,Electric
1B041W3C,Freightliner M2,2017,CNG
OSDXPF7S,Ashok Leyland Dost,2020,Electric
HR1PQS0U,Freightliner M2,2024,CNG
C49VCK81,Isuzu N-Series,2020,LNG
Q3BHKJJC,Isuzu N-Series,2021,Diesel
ND61ROXU,Tata Ultra,2023,Electric
OCY4FNNV,Volvo VNL,2014,LNG
VP5SVRLJ,Tata Ultra,2024,CNG
4YL52VDJ,Volvo VNL,2017,CNG
36BJ5H3U,Isuzu N-Series,2010,CNG
BJTW2AZE,Tata Ultra,2007,Electric
9XJPCXPE,Freightliner M2,2024,LNG
9VYX5LN7,Ashok Leyland Dost,2012,CNG
AXNQ6E7R,Volvo VNL,2018,Diesel
D6ILJPLL,Tata Ultra,2015,Diesel
5WMZZATZ,Freightliner M2,2006,Electric
HAJ5XUSP,Isuzu N-Series,2009,Diesel
FEVTU07H,Tata Ultra,2020,CNG
060PK1WT,Freightliner M2,2013,CNG
KK2DFPZ9,Ashok Leyland Dost,2022,CNG
9TETPEHT,Volvo VNL,2024,Electric
981T7IY0,Volvo VNL,2019,LNG
Y6QD9WLH,Volvo VNL,2006,Diesel
BI918OPS,Isuzu N-Series,2011,Diesel
I353WET0,Tata Ultra,2025,LNG
2TESHYAT,Isuzu N-Series,2024,LNG
JCU41OKI,Volvo VNL,2021,CNG
Z9ORV5R4,Freightliner M2,2020,Diesel
6JM2HIUF,Freightliner M2,2018,Electric
G6XCRMFX,Volvo VNL,2024,Diesel
XNCJI3O1,Volvo VNL,2024,CNG
APZ6JRMV,Ashok Leyland Dost,2011,Diesel
XD8D5T5C,Isuzu N-Series,2016,Electric
J4GV0PWU,Isuzu N-Series,2007,CNG
42W6PKWD,Ashok Leyland Dost,2016,Electric
6J08R4FO,Ashok Leyland Dost,2018,Diesel
14WR43DB,Isuzu N-Series,2017,Electric
41T9LLQW,Tata Ultra,2009,Diesel
9914V4UT,Freightliner M2,2018,LNG
UHFS61EK,Volvo VNL,2010,Electric
2JOWR3C6,Isuzu N-Series,2015,Diesel
KYVUHSBJ,Volvo VNL,2023,Diesel
VXJ02Z27,Freightliner M2,2016,LNG
QA8X9X1Z,Freightliner M2,2011,CNG
JSVC93ZI,Volvo VNL,2021,LNG
YEUOFQGL,Tata Ultra,2005,CNG
86DRPPSI,Volvo VNL,2016,LNG
3X8S9YGW,Isuzu N-Series,2024,Diesel
AXQIT1ZY,Ashok Leyland Dost,2006,LNG
5MDIBE3O,Volvo VNL,2024,Electric
0NEDCUF9,Volvo VNL,2010,CNG
XSVAZR55,Volvo VNL,2008,LNG
GN1S8YJ3,Ashok Leyland Dost,2005,Electric
4A0DM8S7,Volvo VNL,2015,CNG
HDOOKAAH,Volvo VNL,2015,LNG
YTZSSBEE,Volvo VNL,2012,Electric
NKMOPCXH,Volvo VNL,2011,CNG
KG978I1R,Isuzu N-Series,2021,LNG
SO079AFT,Freightliner M2,2013,LNG
F8BZS83Q,Freightliner M2,2007,CNG
6JFB9GOV,Tata Ultra,2017,Diesel
1CEHBTHR,Ashok Leyland Dost,2007,Diesel
TIT95LVF,Tata Ultra,2008,LNG
4JWGOR2Y,Tata Ultra,2020,CNG
IH41SQ6T,Tata Ultra,2023,LNG
WNA7G3XU,Isuzu N-Series,2018,Electric
59238YHZ,Tata Ultra,2006,LNG
LEV6QS0Z,Freightliner M2,2016,Electric
10JKJSUN,Ashok Leyland Dost,2018,CNG
3YV7G5UI,Tata Ultra,2009,LNG
QLJ13QT3,Ashok Leyland Dost,2006,CNG
T7EN8AAA,Volvo VNL,2005,Electric
RWHIA3O9,Ashok Leyland Dost,2018,Diesel
1KDQA612,Isuzu N-Series,2021,CNG
TP7QIK61,Volvo VNL,2012,Electric
68Z1BKHM,Freightliner M2,2005,CNG
BK0GWI2Y,Freightliner M2,2010,Electric
S8Q35KIX,Ashok Leyland Dost,2005,Diesel
RLF1XIGK,Freightliner M2,2022,CNG
SCNEHQ7G,Ashok Leyland Dost,2017,LNG
E9C2N52F,Volvo VNL,2006,Diesel
FHCJTBEV,Isuzu N-Series,2023,CNG
Y8IS74JI,Tata Ultra,2008,Electric
RID0Z55C,Tata Ultra,2011,Electric
RLDIQFFX,Freightliner M2,2018,CNG
54TA8N7D,Volvo VNL,2013,CNG
OWUJCVOQ,Tata Ultra,2021,CNG
SPSDTREV,Isuzu N-Series,2013,Electric
RXWSSR6A,Volvo VNL,2017,LNG
LM8W5TW8,Ashok Leyland Dost,2005,Electric
U5PYNCHM,Volvo VNL,2006,LNG
26J182IY,Volvo VNL,2006,Diesel
KF19NU6L,Isuzu N-Series,2023,Diesel
9M878IBS,Freightliner M2,2023,LNG
RZBYC9PF,Tata Ultra,2005,Diesel
IK1GD1Y6,Freightliner M2,2006,Diesel
I4S169JT,Isuzu N-Series,2015,CNG
7O4BZFIB,Tata Ultra,2009,LNG
LDA0KB3B,Freightliner M2,2021,Diesel
R8B7ROQV,Tata Ultra,2016,Electric
FV0T4RM5,Tata Ultra,2022,Electric
N6J1LAZ4,Volvo VNL,2024,Diesel
ACDHNF1K,Freightliner M2,2023,CNG
8YNJ4Y6N,Volvo VNL,2012,Electric
3FT7H5PN,Tata Ultra,2020,LNG
ZAR3CZ6V,Ashok Leyland Dost,2011,Diesel
HNRBPBXR,Tata Ultra,2005,Electric
72QHLZ5N,Freightliner M2,2017,LNG
3ZGHZJ2D,Tata Ultra,2023,CNG
3H2OIXVI,Freightliner M2,2022,Diesel
QTR0E1CD,Ashok Leyland Dost,2017,Electric
QKY3QUNR,Freightliner M2,2019,LNG
H2CW5GCV,Tata Ultra,2013,Electric
ZB6UOECH,Freightliner M2,2025,LNG
NKCGKBBK,Tata Ultra,2013,LNG
K7X83TSD,Freightliner M2,2012,LNG
KZ9I8T8S,Volvo VNL,2006,Diesel
A5E86PB7,Isuzu N-Series,2019,CNG
4T4JPT57,Isuzu N-Series,2012,Diesel
OQ5YRLZB,Freightliner M2,2024,Diesel
BRZD0KLE,Isuzu N-Series,2023,Electric
8022QL0L,Freightliner M2,2020,LNG
H73VC3RR,Tata Ultra,2025,LNG
I07KZ2Y6,Isuzu N-Series,2005,LNG
1SOEF7UE,Tata Ultra,2007,Electric
5F1FXBD9,Isuzu N-Series,2018,LNG
B69XRXFQ,Freightliner M2,2021,Diesel
NEQ3PDLE,Volvo VNL,2019,Electric
TTE5TXK9,Tata Ultra,2014,Electric
Q6CB47F6,Isuzu N-Series,2011,Electric
UISB7UE0,Ashok Leyland Dost,2019,Diesel
VA470Y4I,Isuzu N-Series,2006,LNG
6UGW7MG3,Ashok Leyland Dost,2023,Electric
OFSM2FSL,Ashok Leyland Dost,2008,Diesel
ZWSTW0DA,Ashok Leyland Dost,2013,Electric
1N8M0ZOM,Volvo VNL,2020,Electric
K6N5DAKB,Ashok Leyland Dost,2019,LNG
FQ0BCFJ4,Volvo VNL,2012,Electric
J22W43GE,Freightliner M2,2007,CNG
LJOLNCIF,Tata Ultra,2006,CNG
WL0E48WY,Tata Ultra,2017,Diesel
DA1OCOLF,Freightliner M2,2021,Diesel
X0ZWK2OV,Ashok Leyland Dost,2014,LNG
G8U2S66E,Tata Ultra,2012,Electric
6OYJPWXC,Volvo VNL,2018,Electric
GEL8JLSN,Isuzu N-Series,2006,CNG
TP8D79S3,Isuzu N-Series,2018,LNG
4QVZ5MK0,Tata Ultra,2022,Electric
I9KYQV3O,Ashok Leyland Dost,2011,CNG
6D4FBDKT,Isuzu N-Series,2007,Electric
08GC3574,Freightliner M2,2011,LNG
19ZV6DHX,Isuzu N-Series,2011,CNG
WIMX1T5A,Volvo VNL,2021,Electric
K9HJULGR,Tata Ultra,2018,CNG
K91VNYMB,Volvo VNL,2022,Diesel
C4KAP0UF,Ashok Leyland Dost,2011,Diesel
6XSZZ5Y8,Isuzu N-Series,2010,CNG
9BX8O39C,Freightliner M2,2016,LNG
9JRZ3ZOP,Ashok Leyland Dost,2012,LNG
X0DXLCQ6,Isuzu N-Series,2024,Diesel
PAATIEFB,Ashok Leyland Dost,2005,LNG
F5QY6IJM,Tata Ultra,2014,LNG
F8V71HO5,Tata Ultra,2023,CNG
63A2GNU7,Tata Ultra,2006,LNG
L31Y5NWB,Freightliner M2,2020,Electric
0VMTP67M,Ashok Leyland Dost,2008,LNG
ID86M99V,Ashok Leyland Dost,2024,Diesel
RR90FS68,Volvo VNL,2010,Electric
DYKJF5BS,Freightliner M2,2006,LNG
S2TOMKIK,Freightliner M2,2016,LNG
CFHIOWM8,Isuzu N-Series,2011,LNG
56OAFMI9,Tata Ultra,2025,CNG
P80TG40G,Isuzu N-Series,2025,LNG
I11JB6NV,Freightliner M2,2023,CNG
53J9584L,Freightliner M2,2005,Diesel
9B7A0T4N,Volvo VNL,2010,LNG
NTV7TCQC,Tata Ultra,2021,Electric
W8XKKY4E,Isuzu N-Series,2023,Diesel
V48ECNGJ,Freightliner M2,2008,CNG
W0CA7AEM,Volvo VNL,2018,Diesel
9M7T4JFI,Volvo VNL,2010,LNG
E5NF17YX,Ashok Leyland Dost,2015,Electric
YKJ6H43O,Freightliner M2,2020,CNG
B123KDYU,Freightliner M2,2024,Electric
3HH4X41V,Ashok Leyland Dost,2015,LNG
Y3ID2NQI,Tata Ultra,2011,Electric
BXABQZ8V,Isuzu N-Series,2025,CNG
2RDLI5GQ,Freightliner M2,2008,Diesel
9RDHWONG,Ashok Leyland Dost,2024,Diesel
66YHIN0G,Volvo VNL,2016,Electric
M91XWIB9,Freightliner M2,2014,LNG
00TL7WQW,Volvo VNL,2024,CNG
JD4T2EW0,Isuzu N-Series,2021,Diesel
E3J9GBO4,Ashok Leyland Dost,2023,Electric
CEHHLE1F,Freightliner M2,2009,Diesel
HPFE2RQB,Freightliner M2,2020,LNG
D6LEMG2C,Freightliner M2,2012,CNG
J9UFPN2O,Freightliner M2,2023,Electric
NGO53NX2,Tata Ultra,2021,CNG
55VYEGOJ,Volvo VNL,2008,Electric
P0PSOICE,Freightliner M2,2025,CNG
NHAA4N0H,Ashok Leyland Dost,2022,LNG
3DAG9G5C,Volvo VNL,2019,LNG
OTGU3YD7,Tata Ultra,2016,LNG
NFJYSKNS,Ashok Leyland Dost,2013,CNG
847CP0F2,Ashok Leyland Dost,2010,Electric
OUJWLWQ0,Freightliner M2,2014,LNG
YKW7HBWX,Isuzu N-Series,2025,Electric
VTHIU0IX,Volvo VNL,2024,CNG
KO8D8YWS,Ashok Leyland Dost,2022,CNG
7UO9A46I,Isuzu N-Series,2020,CNG
9MW7YI4N,Tata Ultra,2025,LNG
4T2E9IL1,Tata Ultra,2018,Diesel
RZ6818IE,Isuzu N-Series,2016,CNG
UZG0KWW2,Isuzu N-Series,2010,Diesel
2MRFNLEW,Isuzu N-Series,2025,Diesel
1R7HU8Z5,Isuzu N-Series,2014,CNG
OTG824S8,Volvo VNL,2006,LNG
OXA2HMEZ,Freightliner M2,2019,Electric
MKWEIIYX,Tata Ultra,2023,LNG
5GGSQMAH,Ashok Leyland Dost,2014,LNG
K4UOKDRT,Isuzu N-Series,2008,LNG
8U0U4310,Freightliner M2,2020,LNG
8EXNNC1H,Ashok Leyland Dost,2013,CNG
DVS31127,Freightliner M2,2010,LNG
XJT6FUTP,Tata Ultra,2021,LNG
23BIF5H2,Tata Ultra,2023,LNG
LL2UCSCI,Freightliner M2,2012,Electric
42FO35CJ,Freightliner M2,2007,Diesel
IYPF53PL,Ashok Leyland Dost,2008,CNG
58KZJHW0,Ashok Leyland Dost,2009,Electric
NWKBVPZP,Ashok Leyland Dost,2015,Electric
L4YY7RI3,Freightliner M2,2006,Diesel
ZD0DXGJW,Isuzu N-Series,2012,CNG
X7EF8VE6,Freightliner M2,2025,LNG
CMV5HO1S,Ashok Leyland Dost,2005,LNG
EXV2SHV3,Isuzu N-Series,2007,LNG
WUO7DQWA,Isuzu N-Series,2023,LNG
ID7FXF00,Volvo VNL,2025,LNG
P986K7Y0,Tata Ultra,2023,Diesel
4966PK5R,Tata Ultra,2015,Electric
O9II2YRA,Isuzu N-Series,2024,Electric
MEDKUACB,Volvo VNL,2021,Diesel
1S3ST5LJ,Tata Ultra,2017,Diesel
VKJ8ZEPF,Volvo VNL,2022,Diesel
U723DZ0D,Volvo VNL,2023,CNG
G5XWUUA8,Freightliner M2,2022,CNG
3A8Y51WS,Isuzu N-Series,2014,CNG
UK2JBM9N,Isuzu N-Series,2013,LNG
IRWU5VTE,Freightliner M2,2013,Diesel
WRD54D5I,Freightliner M2,2009,Diesel
YH2DKZPI,Freightliner M2,2008,LNG
LQ48WLS7,Freightliner M2,2010,Electric
AY3H9OZC,Tata Ultra,2008,Diesel
3AJZ2A72,Volvo VNL,2011,CNG
OAWFGMOW,Tata Ultra,2005,CNG
B1GCGTCA,Volvo VNL,2008,Diesel
GDEDJJ0B,Ashok Leyland Dost,2022,Electric
0SWQX5D4,Ashok Leyland Dost,2009,Electric
8TP1HX1G,Isuzu N-Series,2010,CNG
NJADBC0S,Tata Ultra,2006,CNG
EHYWB4UJ,Freightliner M2,2015,Diesel
AWQQBWK2,Tata Ultra,2021,Diesel
LGZ3NCSI,Volvo VNL,2015,CNG
V4N96CDV,Isuzu N-Series,2020,CNG
G63E4MTE,Volvo VNL,2007,LNG
2YGQM7BH,Freightliner M2,2012,Diesel
6RXOY1BR,Ashok Leyland Dost,2010,CNG
GBXWAASH,Isuzu N-Series,2014,CNG
XI60XFVW,Volvo VNL,2005,Electric
IRG6UZ7H,Isuzu N-Series,2012,CNG
Y1EAOY5G,Freightliner M2,2019,CNG
RZR111KI,Volvo VNL,2014,Electric
PX2H6DUF,Tata Ultra,2010,CNG
7H9H7YBE,Tata Ultra,2021,LNG
DBA6K7XQ,Isuzu N-Series,2022,CNG
OG4CSIQG,Freightliner M2,2005,Electric
H47WL425,Isuzu N-Series,2009,LNG
LKNKIPYZ,Isuzu N-Series,2025,Diesel
IYP656TG,Ashok Leyland Dost,2013,LNG
3HF2NPQU,Freightliner M2,2005,CNG
OEW5OUE0,Freightliner M2,2009,CNG
XF8UKI2G,Ashok Leyland Dost,2010,Electric
0H1GVQBA,Tata Ultra,2011,LNG
65G1D7HW,Ashok Leyland Dost,2016,CNG
5S82TLTJ,Ashok Leyland Dost,2019,Diesel
RJSDN4C7,Tata Ultra,2020,Diesel
TWO77025,Tata Ultra,2009,Electric
4WFUWMO8,Isuzu N-Series,2006,CNG
5ZZDVZO9,Freightliner M2,2015,Diesel
FH8DJCFY,Tata Ultra,2008,CNG
B1H4UT8Y,Tata Ultra,2024,LNG
JZ35GRNQ,Tata Ultra,2021,LNG
NPEXHDPC,Tata Ultra,2013,CNG
J56E5WHU,Tata Ultra,2007,Electric
39URTPJ9,Volvo VNL,2019,LNG
NUDVIMGS,Volvo VNL,2005,CNG
3D549V62,Tata Ultra,2016,CNG
EK2TP7SY,Ashok Leyland Dost,2024,Electric
LJAA8MWY,Freightliner M2,2024,CNG
XREJ3VN8,Ashok Leyland Dost,2013,Electric
LHH7TCPB,Volvo VNL,2021,CNG
4AY0EOTH,Ashok Leyland Dost,2009,Electric
HCTQZ963,Freightliner M2,2020,Electric
IFCO8MPH,Isuzu N-Series,2018,Diesel
ZDK1F0QH,Tata Ultra,2006,Electric
MY3S66O6,Ashok Leyland Dost,2005,Diesel
BGER27NQ,Tata Ultra,2016,Diesel
5G9WTAF7,Volvo VNL,2021,Diesel
QLRWV6F0,Freightliner M2,2021,LNG
5O94U3VC,Freightliner M2,2014,CNG
GB676JC1,Ashok Leyland Dost,2020,CNG
JVXVNXZI,Isuzu N-Series,2005,CNG
AN88GPKL,Ashok Leyland Dost,2015,Electric
HL0KEGJY,Volvo VNL,2005,Electric
EFASW2DX,Freightliner M2,2013,LNG
SVAMYXLV,Tata Ultra,2021,LNG
8BJX6C2N,Tata Ultra,2013,Diesel
2L0TW66W,Ashok Leyland Dost,2020,Diesel
5SSF14W4,Volvo VNL,2019,Electric
VG9I1O04,Freightliner M2,2015,Electric
QXOLIMG8,Isuzu N-Series,2011,LNG
691KNKG6,Freightliner M2,2012,Diesel
H8GHWQG2,Freightliner M2,2006,LNG
ISXW143C,Freightliner M2,2009,Diesel
PV2SYYJ6,Freightliner M2,2009,CNG
IK1V4XMC,Volvo VNL,2017,CNG
SIQ7Q8V2,Freightliner M2,2009,Diesel
0K6RQ904,Ashok Leyland Dost,2024,Electric
IXJB8P7K,Isuzu N-Series,2021,CNG
0EK6R0JY,Isuzu N-Series,2022,Electric
79PNP0MY,Isuzu N-Series,2013,CNG
DPOAS2NI,Ashok Leyland Dost,2018,CNG
EDBPDD74,Freightliner M2,2015,CNG
ASZMZQ1E,Isuzu N-Series,2019,Diesel
E7IV1MUD,Freightliner M2,2023,Electric
KI3GZ4FI,Volvo VNL,2014,LNG
KCYRV204,Isuzu N-Series,2013,Electric
WSFQXEEJ,Ashok Leyland Dost,2007,LNG
OWU8P5OZ,Tata Ultra,2011,CNG
PFUNYUND,Ashok Leyland Dost,2024,CNG
I26PPBN0,Volvo VNL,2021,Diesel
BFY4YS3A,Freightliner M2,2010,CNG
UBWE7JG5,Ashok Leyland Dost,2024,Electric
LFSBTY81,Tata Ultra,2010,LNG
PE31DCY7,Volvo VNL,2007,LNG
FKO5R8VR,Volvo VNL,2025,CNG
BJG5WSRS,Volvo VNL,2009,Diesel
KWH4MFA5,Isuzu N-Series,2013,LNG
C6D40AJQ,Volvo VNL,2005,CNG
MMVV0MAB,Ashok Leyland Dost,2018,Diesel
BQRSI2TV,Ashok Leyland Dost,2007,CNG
QRDY4Y5M,Isuzu N-Series,2020,Diesel
HONFLC1W,Ashok Leyland Dost,2023,Diesel
H8HAHKEQ,Volvo VNL,2009,LNG
RCSSLVEZ,Freightliner M2,2013,LNG
U9TW71IC,Ashok Leyland Dost,2008,Electric
6GXQ0GKC,Volvo VNL,2011,Electric
EAAUG25H,Ashok Leyland Dost,2024,CNG
PF1QQX3K,Isuzu N-Series,2018,Diesel
HTB3AZ2J,Tata Ultra,2022,Diesel
HR0W7DPT,Freightliner M2,2023,CNG
KBL4VXIW,Freightliner M2,2005,LNG
TU5ALIRV,Ashok Leyland Dost,2009,Diesel
Z95UV01G,Freightliner M2,2014,LNG
OYQLBXGP,Volvo VNL,2016,Electric
8IM4LN8I,Ashok Leyland Dost,2023,Electric
4BFMDYJT,Isuzu N-Series,2019,Diesel
ZATWIIP8,Freightliner M2,2007,LNG
467UTAU9,Isuzu N-Series,2008,CNG
PNEJTAQ3,Volvo VNL,2017,LNG
NJGN49Q8,Ashok Leyland Dost,2010,LNG
D3UD9LQL,Ashok Leyland Dost,2023,CNG
66SKPJV7,Tata Ultra,2022,Electric
VA54B9GN,Tata Ultra,2022,LNG
UB0NOL4D,Freightliner M2,2009,Electric
Y4A0UDHY,Tata Ultra,2006,Diesel
B75AX1UE,Tata Ultra,2025,LNG
AUBJ63CP,Freightliner M2,2010,LNG
KZ5B1PLZ,Volvo VNL,2009,Electric
ZJA4G112,Isuzu N-Series,2023,Diesel
3Q8WO5CU,Volvo VNL,2011,LNG
A6LA63BQ,Ashok Leyland Dost,2006,Electric
1TVC5MLH,Isuzu N-Series,2019,CNG
79K3H3XN,Ashok Leyland Dost,2007,CNG
Z9TAEMQL,Tata Ultra,2015,Diesel
SJC6LF31,Ashok Leyland Dost,2022,Diesel
0GFXKSQN,Volvo VNL,2008,CNG
TSY2CM9O,Volvo VNL,2018,Diesel
Y1VY2LCA,Isuzu N-Series,2005,Electric
VJXK8JE3,Tata Ultra,2009,Diesel
9KIUL1VB,Isuzu N-Series,2025,Diesel
0CS4RTHO,Tata Ultra,2016,LNG
Y8ZIN9L7,Tata Ultra,2022,LNG
N7HRN69U,Freightliner M2,2017,Diesel
6699WOZS,Freightliner M2,2007,Electric
3408LZQ2,Ashok Leyland Dost,2006,LNG
FM9970XX,Ashok Leyland Dost,2015,Diesel
9JH41AZH,Ashok Leyland Dost,2010,Electric
JCNMIUY7,Tata Ultra,2024,Diesel
S20TK056,Ashok Leyland Dost,2014,LNG
48ZUPSEE,Volvo VNL,2011,LNG
EJK4DRQL,Freightliner M2,2020,Diesel
DM1LLHPI,Isuzu N-Series,2016,LNG
0M54PPC6,Ashok Leyland Dost,2010,Diesel
4K6833CR,Freightliner M2,2012,Diesel
N5S4K5DK,Ashok Leyland Dost,2005,CNG
2QQ2EXU3,Tata Ultra,2008,Electric
3IBXZ35Y,Freightliner M2,2007,Electric
T2CS2S7H,Isuzu N-Series,2005,Diesel
RSIVRU3X,Tata Ultra,2025,Diesel
